"","syndate","煤炭开采和洗选业","石油和天然气开采业","黑色金属矿采选业","有色金属矿采选业","非金属矿采选业","农副食品加工业","食品制造业","酒、饮料和精制茶制造业","烟草制品业","纺织业","纺织服装、服饰业","木材加工及木、竹、藤、棕、草制品业","造纸及纸制品业","印刷业和记录媒介的复制","石油、煤炭及其他燃料加工业","化学原料及化学制品制造业","医药制造业","化学纤维制造业","橡胶和塑料制品业","非金属矿物制品业","黑色金属冶炼及压延加工业","有色金属冶炼及压延加工业","金属制品业","通用设备制造业","专用设备制造业","汽车制造业","铁路、船舶、航空航天和其他运输设备制造业","电气机械及器材制造业","计算机、通信和其他电子设备制造业"
"32",2016-03-31,-9166.10159505819,2482.72899948711,-6268.83159694332,-2197.70493805426,-866.593389988222,-9071.74780104525,-2288.53446755582,-1388.06065113573,164.598586379328,-2983.90445741781,274.179072755229,-1775.10874238803,-1488.02123823209,-766.761490824516,-8805.90890225675,-15449.5765413304,-1086.02102004318,-495.756523569034,-3858.36610087458,-7229.04271025295,-53694.5603236454,-14042.2419935452,-5834.69788035253,-8533.03263583634,-8450.14607556869,-15283.7722000979,772.709800635399,-12794.462098687,-36973.3091118287
"33",2016-04-30,-13205.3309576319,1439.75253116577,-7333.63664360535,-2572.34355373371,-1035.88672848977,-9454.36991740891,-2655.09975406373,-1692.84066667531,-167.054635676806,-3863.13203248917,-129.539448278199,-2095.30619060849,-1890.41331044894,-834.802430064687,-9882.65175328797,-19441.7768568058,-1770.75691895564,-815.395707903401,-4869.92765523019,-9307.86423707442,-58986.8159559778,-17430.1444615506,-7296.02483353362,-9730.45575385715,-9304.84194527278,-13403.2596169157,309.98117884434,-13323.8374684129,-38782.7409394589
"34",2016-05-31,-16634.0789892907,75.7603771448739,-7928.97015213217,-2763.09709302267,-1172.37411539643,-9249.12421846739,-3041.40466859995,-2016.4437853608,-454.621957953255,-4796.25267020467,-868.407611363786,-2333.55239260687,-2203.2082177812,-931.050662062316,-10675.2806467447,-21263.6595542101,-2231.58701816443,-979.209381384942,-5905.15445020661,-11021.5903350762,-58456.2441642744,-19979.3513796835,-8260.64943698453,-10740.5227397588,-9382.30829659817,-11661.8473687699,-110.419589961275,-13564.1136186536,-38379.7596178924
"35",2016-06-30,-19142.9684014647,-1263.22357834152,-8225.6026719349,-2853.56248501513,-1248.51359465351,-8383.34934480159,-3177.63568279482,-2188.33525542244,-869.450156252169,-5621.91511658311,-1613.86340095583,-2465.05234215684,-2415.5000307042,-1005.69181099778,-11149.0483629167,-21240.5078537121,-2361.25645045015,-1328.25916406676,-6588.87543327278,-12176.3841082563,-54599.9579357712,-21647.3173394989,-8428.12421921635,-11146.0305870082,-8690.31319723628,-9832.62296380685,-390.461064786257,-13487.1106163043,-36086.6347710286
"36",2016-07-31,-21339.0961906371,-2328.13828286333,-8399.38830064686,-2903.99593530361,-1257.53296059186,-7180.90650498687,-2950.40609378651,-2114.69347222032,-1555.25771360004,-6276.07229235698,-2094.46585830773,-2498.5635524752,-2549.25376443451,-976.050501667873,-11393.6968714688,-20444.5052942838,-2276.47755406209,-1904.76183657964,-6835.12437355773,-12675.3018549615,-50357.3097347788,-22627.6214519031,-7912.03757160358,-10781.2331197461,-7714.74006283947,-7884.58770939865,-514.432963037121,-12770.6943479258,-33440.5287955735
"37",2016-08-31,-24134.4760312636,-2996.49605965479,-8449.32886316242,-2936.60164874801,-1223.33379565904,-5918.93057623657,-2535.21985234858,-1803.44115609059,-2514.06122423027,-6651.97788674792,-2345.37504765326,-2455.4589152464,-2669.12432330565,-846.16531145425,-11535.1261406839,-19919.5854070225,-2100.84070491417,-2554.55017170667,-6779.96951256713,-12679.0678768917,-47530.3315231478,-23178.7988329395,-7007.23375028858,-9722.0407543864,-7007.04535304083,-5921.83235826233,-505.354394967006,-10878.6682261951,-31573.5242691284
"38",2016-09-30,-28024.791765662,-3419.60102354471,-8420.77902911472,-2903.74383607375,-1178.68110680098,-4668.17019068057,-2179.46983721999,-1420.0135411478,-3606.44034704341,-6781.13064404062,-2429.18287357017,-2381.75800176908,-2855.03760603405,-652.847965480698,-11663.0385009449,-20271.4474088775,-1959.61864734441,-3188.4296984575,-6568.51845360677,-12442.1796715405,-46379.8796873046,-23451.9975317839,-6360.26418489675,-8295.95542482511,-6618.27606599338,-3559.40579590696,-491.734034645051,-7865.52928456012,-30309.0064879606
"39",2016-10-31,-32506.8572111671,-3891.51986250621,-8407.98437195206,-2848.78899647683,-1161.76080914166,-3583.1573324085,-1978.9103568607,-1102.18185758183,-4582.88221473256,-6748.98163512477,-2300.26418706423,-2303.83642892793,-3179.03998123074,-464.065207812393,-11813.5276324431,-21814.7280595776,-1777.0541724981,-3805.80948626357,-6362.92165501452,-12082.4592404491,-46629.2701105722,-23494.9264240508,-6358.60211252008,-6944.41528182826,-6127.72728074889,-125.131050201424,-571.675972381126,-4468.08269844402,-28031.6880570569
"40",2016-11-30,-35918.2750280599,-4587.47755956936,-8479.44504630298,-2868.41539106149,-1156.98209296641,-2852.47809419016,-1890.32348821632,-975.245835900161,-5142.74895342559,-6633.6838518256,-1870.88727993835,-2250.58774162817,-3623.75035131455,-329.926104347138,-12021.9820485021,-24118.387660103,-1457.77765908882,-4408.98977220299,-6150.56094431724,-11916.0049749142,-47232.280299499,-23448.8010165933,-7031.8661877407,-6092.19760875244,-5339.99822185389,4127.69539716525,-771.239356431521,-1842.07460589526,-23870.5425071354
"41",2016-12-31,-37228.9072853253,-5296.50169647118,-8598.71199432416,-2915.43977641349,-1134.77646127319,-2361.38351114435,-1929.67479422883,-1118.31105728958,-5184.19562606077,-6467.14840490909,-1273.50464726811,-2239.27301356276,-3962.9723287845,-223.365128148354,-12201.443167273,-26337.9727459864,-984.217202263564,-4654.00395738481,-5987.18041020808,-11968.4235237153,-47400.1400516095,-23239.9257892631,-8314.47393720117,-5807.89948058908,-4513.45160275343,8129.39870977681,-1070.59550292866,-374.775463220489,-18997.8639649905
